ds,yhat,yhat_lower,yhat_upper
2018-01-08 20:00:00,10255.17476082658,9493.162055185036,10936.883918323914
2018-01-08 20:30:00,10065.005044167769,9366.045826759035,10792.263045073623
2018-01-08 21:00:00,9875.851421001968,9105.999225329442,10606.189880611944
2018-01-08 21:30:00,9688.557235948649,8984.726866415984,10475.811653113824
2018-01-08 22:00:00,9501.049919710162,8812.815172634975,10195.737877238596
2018-01-08 22:30:00,9309.244178028499,8563.378950187205,10056.580670589077
2018-01-08 23:00:00,9108.496809076276,8316.033305764106,9878.89828162432
2018-01-08 23:30:00,8895.346282761058,8142.107438423486,9604.841675357075
2018-01-09 00:00:00,8669.186359125602,7912.164852437452,9403.659330126095
2018-01-09 00:30:00,8433.508499568761,7661.8670409160595,9217.584457521889
2018-01-09 01:00:00,8196.410913249296,7509.054949944656,8937.233053956408
2018-01-09 01:30:00,7970.20358576154,7223.07825686088,8641.819032769374
2018-01-09 02:00:00,7770.113503209742,7036.125130347983,8540.884638190288
2018-01-09 02:30:00,7612.27658023585,6895.245555009277,8410.81846408322
2018-01-09 03:00:00,7511.353700361677,6780.653261599081,8209.794943322942
2018-01-09 03:30:00,7478.19487328587,6752.046563441296,8265.46962507112
2018-01-09 04:00:00,7517.978398110788,6761.179779168927,8271.520334605546
2018-01-09 04:30:00,7629.169708685293,6922.448592452511,8404.68968451509
2018-01-09 05:00:00,7803.494260949576,7057.952800190187,8557.895475703423
2018-01-09 05:30:00,8026.931878466059,7267.907223134414,8719.510513514133
2018-01-09 06:00:00,8281.555153858439,7502.680103174964,9002.505740792882
2018-01-09 06:30:00,8547.889099980206,7821.270196912054,9264.886980603063
2018-01-09 07:00:00,8807.390860722337,8085.048215745759,9544.801466793717
2018-01-09 07:30:00,9044.649151374799,8297.057747510598,9734.825961087612
2018-01-09 08:00:00,9248.978059034034,8538.449548411329,9959.4575486404
2018-01-09 08:30:00,9415.208527944826,8705.662049298842,10156.189966949394
2018-01-09 09:00:00,9543.633224821584,8798.415165445813,10262.381245475206
2018-01-09 09:30:00,9639.20419968438,8955.075086048184,10408.089740259584
2018-01-09 10:00:00,9710.190695326974,8991.688822526146,10456.203191055529
2018-01-09 10:30:00,9766.560299945502,9043.699196154339,10504.606513631457
2018-01-09 11:00:00,9818.3474377298,9103.738589097691,10577.460705997111
2018-01-09 11:30:00,9874.2284504663,9169.976342428405,10589.494541730244
2018-01-09 12:00:00,9940.450252505047,9182.879093263598,10685.05610866941
2018-01-09 12:30:00,10020.18061495301,9279.14371204731,10814.316579266537
2018-01-09 13:00:00,10113.28053469659,9361.741927224053,10873.462251765146
2018-01-09 13:30:00,10216.453673835236,9435.248599576717,10907.351769954763
2018-01-09 14:00:00,10323.706378716335,9633.836773906945,11078.021361162366
2018-01-09 14:30:00,10427.048295042754,9674.022152634581,11181.976214276177
2018-01-09 15:00:00,10517.367575970426,9805.30961644899,11277.045897603763
2018-01-09 15:30:00,10585.415618546187,9799.613692671435,11294.583869015472
2018-01-09 16:00:00,10622.827824172564,9956.731498389925,11416.414430941895
2018-01-09 16:30:00,10623.089435574564,9861.912264522394,11405.33166105245
2018-01-09 17:00:00,10582.33622320529,9775.096736103655,11336.416890806011
2018-01-09 17:30:00,10499.870239663185,9762.086150854191,11249.389634595096
2018-01-09 18:00:00,10378.282819302287,9576.051443628878,11169.297125949764
2018-01-09 18:30:00,10223.117832402831,9513.059440303243,10976.652319186222
2018-01-09 19:00:00,10042.077206421656,9318.839372696539,10777.346204642117
2018-01-09 19:30:00,9843.85771038493,9137.421554768529,10565.257514377285
2018-01-09 20:00:00,9636.794744774472,8907.813575733288,10411.432601589584
2018-01-09 20:30:00,9427.55325777334,8667.593072360149,10165.216642122401
2018-01-09 21:00:00,9220.12767078543,8410.79194415683,9899.147492760429
2018-01-09 21:30:00,9015.379429391596,8274.443563600313,9729.975349644752
2018-01-09 22:00:00,8811.25232954128,8052.919691966425,9573.05007023893
2018-01-09 22:30:00,8603.675697425355,7835.479811914712,9357.317515751287
2018-01-09 23:00:00,8388.019443718873,7648.762491611163,9106.049803250384
2018-01-09 23:30:00,8160.832916721203,7390.3049812541985,8903.011343140732
2018-01-10 00:00:00,7921.519250377061,7212.070899594428,8674.457759248213
2018-01-10 00:30:00,7673.577541272103,6993.6292366700945,8396.690750346746
2018-01-10 01:00:00,7425.111907427363,6696.993093358115,8201.015299984845
2018-01-10 01:30:00,7188.436533178643,6425.107054465558,7929.427507779652
2018-01-10 02:00:00,6978.780913247338,6269.367021801396,7686.87394485174
2018-01-10 02:30:00,6812.281805008806,6110.9272975176555,7537.6984477183105
2018-01-10 03:00:00,6703.599296625691,5983.779318386129,7459.998956452501
2018-01-10 03:30:00,6663.580995609662,5945.387516965702,7406.0385726513105
2018-01-10 04:00:00,6697.40122713871,6014.785598951825,7441.885380296868
2018-01-10 04:30:00,6803.519917541036,6056.336691539737,7535.19576126769
2018-01-10 05:00:00,6973.655523186307,6260.668861605197,7676.246264184218
2018-01-10 05:30:00,7193.779420304497,6508.362284287093,7920.0522780395995
2018-01-10 06:00:00,7445.954354035636,6706.861123260737,8132.2082464333935
2018-01-10 06:30:00,7710.694139400367,7031.933082105163,8480.824078247786
2018-01-10 07:00:00,7969.443424595651,7241.728234805071,8783.114514522535
2018-01-10 07:30:00,8206.777186503676,7499.308303510651,8960.722023711232
2018-01-10 08:00:00,8411.994587770712,7675.768475634544,9134.056202444623
2018-01-10 08:30:00,8579.91052111379,7819.758256385601,9322.974136749224
2018-01-10 09:00:00,8710.800535463211,7968.468350105646,9457.392342810763
2018-01-10 09:30:00,8809.598558779846,8086.192740373965,9509.800067499513
2018-01-10 10:00:00,8884.554771044757,8170.361231019665,9671.399272341185
2018-01-10 10:30:00,8945.616821661743,8172.627181696549,9668.57733032419
2018-01-10 11:00:00,9002.798385406297,8327.725944244115,9775.935461401643
2018-01-10 11:30:00,9064.75431037174,8388.886017142131,9885.059138040553
2018-01-10 12:00:00,9137.709339675144,8403.824943091844,9938.975385016138
2018-01-10 12:30:00,9224.80846263859,8507.780396624741,9882.332306134951
2018-01-10 13:00:00,9325.889350981563,8581.71050830474,10075.284266760294
2018-01-10 13:30:00,9437.631865305564,8697.35327903262,10177.653520228298
2018-01-10 14:00:00,9554.018140688127,8831.160412900086,10314.190560064553
2018-01-10 14:30:00,9667.033268160552,8896.053299218856,10360.317586742698
2018-01-10 15:00:00,9767.540568184013,9059.832315304071,10455.097928847965
2018-01-10 15:30:00,9846.266391667477,9145.397165813918,10558.945439057828
2018-01-10 16:00:00,9894.820944054758,9172.332578117983,10651.944977988196
2018-01-10 16:30:00,9906.664184507088,9193.921483058484,10667.54577715312
2018-01-10 17:00:00,9877.906573168904,9120.782921984306,10607.725268798815
2018-01-10 17:30:00,9807.824884912441,9083.254896274077,10485.085763326322
2018-01-10 18:00:00,9698.985266425741,8987.311936713897,10474.823091005977
2018-01-10 18:30:00,9556.906546089718,8868.205509847954,10261.130848128796
2018-01-10 19:00:00,9389.265808830361,8659.473344714786,10155.845083522338
2018-01-10 19:30:00,9204.735231976892,8480.209622668683,9953.078271527778
2018-01-10 20:00:00,9011.625924346681,8246.410517911316,9752.307589628364
2018-01-10 20:30:00,8816.578889269322,8066.009384460871,9533.686910825942
2018-01-10 21:00:00,8623.564994377353,7939.436980514933,9361.545329149356
2018-01-10 21:30:00,8433.422564293001,7684.815187969979,9159.678840952147
2018-01-10 22:00:00,8244.072745795887,7482.228121406558,9034.850002160423
2018-01-10 22:30:00,8051.422723914073,7307.002374153289,8799.855587399512
2018-01-10 23:00:00,7850.827864882095,7084.3020075832,8600.167339271733
2018-01-10 23:30:00,7638.809434168184,6929.531163388873,8347.911664251968
2018-01-11 00:00:00,7414.750137776438,6701.726953851879,8113.896464981883
2018-01-11 00:30:00,7182.129268697883,6402.908647909664,7954.103372691283
2018-01-11 01:00:00,6949.031787463904,6252.334403693487,7721.247011676017
2018-01-11 01:30:00,6727.753385730024,5979.602083316106,7487.984728768647
2018-01-11 02:00:00,6533.505746133524,5826.5773099341,7277.048484103913
2018-01-11 02:30:00,6382.408507282356,5614.185820106423,7165.62670678102
2018-01-11 03:00:00,6289.105341811354,5533.897169462996,7042.838744902029
2018-01-11 03:30:00,6264.428151765545,5538.659766905065,7009.261918889595
2018-01-11 04:00:00,6313.5362709892415,5552.617308915587,6991.204912748114
2018-01-11 04:30:00,6434.8753497693615,5733.269804899992,7190.4595858297
2018-01-11 05:00:00,6620.150282185212,5950.951828831151,7314.330721826514
2018-01-11 05:30:00,6855.319591710927,6100.009746445269,7528.361838418295
2018-01-11 06:00:00,7122.433873159288,6396.69824768382,7874.712244307721
2018-01-11 06:30:00,7401.9954844340955,6677.024925405759,8190.578127255379
2018-01-11 07:00:00,7675.4382979914335,6952.8131221703115,8409.796390528392
2018-01-11 07:30:00,7927.327181834457,7208.464069480992,8682.000557196556
2018-01-11 08:00:00,8146.951840489648,7447.235249843849,8898.574513083706
2018-01-11 08:30:00,8329.118340716597,7590.175588269427,9033.134186167099
2018-01-11 09:00:00,8474.094016955585,7685.084308963055,9188.184066049784
2018-01-11 09:30:00,8586.80517197409,7877.553167908002,9343.226294941276
2018-01-11 10:00:00,8675.49492577636,7918.578617207433,9433.638849046527
2018-01-11 10:30:00,8750.104407229303,8001.460380178308,9465.003583792759
2018-01-11 11:00:00,8820.641283083562,8054.401843540229,9556.848158450452
2018-01-11 11:30:00,8895.75487751702,8102.595025843084,9641.531224501694
2018-01-11 12:00:00,8981.664864344657,8269.982466792046,9803.0842600519
2018-01-11 12:30:00,9081.51158789375,8296.987901772354,9757.10989398413
2018-01-11 13:00:00,9195.128467876746,8465.04891387009,9942.50332091594
2018-01-11 13:30:00,9319.191473966242,8586.345329500356,10047.448868143674
2018-01-11 14:00:00,9447.679179206745,8671.368100177599,10246.389528304162
2018-01-11 14:30:00,9572.573408667477,8851.292085863033,10328.42167220544
2018-01-11 15:00:00,9684.734480098476,8969.448675462267,10430.077329844848
2018-01-11 15:30:00,9774.885972278633,9024.595015832938,10493.603851904796
2018-01-11 16:00:00,9834.635516245953,9076.347884403725,10601.472118615791
2018-01-11 16:30:00,9857.44066230911,9122.672238690953,10572.66042769526
2018-01-11 17:00:00,9839.409595367431,9120.023346548145,10534.673411106462
2018-01-11 17:30:00,9779.816917500082,9043.10214172141,10504.069931763259
2018-01-11 18:00:00,9681.226674546888,8887.679196886216,10359.181546085218
2018-01-11 18:30:00,9549.15563653265,8792.079097900578,10252.788826459011
2018-01-11 19:00:00,9391.278844138453,8671.370327367587,10174.875879777634
2018-01-11 19:30:00,9216.26641713904,8482.56908740691,10000.368279461383
2018-01-11 20:00:00,9032.427367769513,8325.205632300742,9751.108531243597
2018-01-11 20:30:00,8846.400539311644,8108.877961355496,9596.11504882232
2018-01-11 21:00:00,8662.15455281614,7914.5252379395415,9423.766443295128
2018-01-11 21:30:00,8480.525378899732,7796.76989027908,9191.677273010815
2018-01-11 22:00:00,8299.43168332716,7548.502136992113,9029.17521583562
2018-01-11 22:30:00,8114.778024502872,7392.839331068217,8879.25925849738
2018-01-11 23:00:00,7921.909685610768,7222.5854506659925,8680.386976407566
2018-01-11 23:30:00,7717.352272021326,6976.934791298207,8446.189365295646
2018-01-12 00:00:00,7500.485345992184,6765.631209270951,8252.489876097758
2018-01-12 00:30:00,7274.7848629472755,6534.684375991376,8050.173027665599
2018-01-12 01:00:00,7048.332244858237,6370.580179375482,7793.276695352448
2018-01-12 01:30:00,6833.41943931396,6055.043444937671,7606.194474074266
2018-01-12 02:00:00,6645.254176999504,5935.911392176003,7445.798757258388
2018-01-12 02:30:00,6499.951936698437,5704.363348152467,7237.55059251454
2018-01-12 03:00:00,6412.152025653437,5720.193255151402,7129.5044549047525
2018-01-12 03:30:00,6392.681779716309,5631.305863353833,7084.1063495745175
2018-01-12 04:00:00,6446.695772765712,5753.188700974189,7168.230153463334
2018-01-12 04:30:00,6572.634710699256,5867.844607547288,7341.267545649067
2018-01-12 05:00:00,6762.198370511049,6044.169800374095,7516.89898286828
2018-01-12 05:30:00,7001.3399998439845,6241.035984897242,7717.153104602331
2018-01-12 06:00:00,7272.10477512345,6563.5165269209165,7966.1767704136855
2018-01-12 06:30:00,7554.989511674841,6860.95343901763,8267.686972649146
2018-01-12 07:00:00,7831.422435656445,7045.678579167047,8528.852610333186
2018-01-12 07:30:00,8085.962687556546,7340.684772234682,8772.204889600538
2018-01-12 08:00:00,8307.89418766127,7555.486931071143,9022.412063470681
2018-01-12 08:30:00,8492.017188047523,7770.049364818889,9208.439246052476
2018-01-12 09:00:00,8638.593206168594,7929.103634694014,9349.109417977796
2018-01-12 09:30:00,8752.542755244236,8021.2440900145475,9498.155336459087
2018-01-12 10:00:00,8842.103224485332,8059.237547555546,9558.432036749911
2018-01-12 10:30:00,8917.210103395726,8172.752529090764,9695.386567388467
2018-01-12 11:00:00,8987.865544935938,8199.427612176654,9726.244163966421
2018-01-12 11:30:00,9062.713520147456,8330.107125261018,9792.993470620922
2018-01-12 12:00:00,9147.968546635793,8425.172620086523,9941.272334730147
2018-01-12 12:30:00,9246.766046528604,8522.651783906927,10009.141978134146
2018-01-12 13:00:00,9358.934789186416,8563.535875378699,10039.283627942521
2018-01-12 13:30:00,9481.146404150799,8779.206238391529,10222.396043391433
2018-01-12 14:00:00,9607.37547339091,8850.494023441768,10354.645764946305
2018-01-12 14:30:00,9729.600219009666,8981.61114546974,10413.397515455516
2018-01-12 15:00:00,9838.67778309417,9079.739037233332,10584.965250500763
2018-01-12 15:30:00,9925.329035073124,9180.375512010993,10708.189822213448
2018-01-12 16:00:00,9981.15940185141,9228.339803794934,10732.930886258684
2018-01-12 16:30:00,9999.624773173899,9259.922380842145,10706.138348077058
2018-01-12 17:00:00,9976.832254847342,9185.494090304437,10694.175262788414
2018-01-12 17:30:00,9912.055988344624,9239.714356188664,10675.058239915896
2018-01-12 18:00:00,9807.860213614142,9060.537427909809,10572.320831932815
2018-01-12 18:30:00,9669.762584531021,8964.481617371144,10365.513731324121
2018-01-12 19:00:00,9505.43974911886,8728.361549478179,10256.15432014804
2018-01-12 19:30:00,9323.56419058505,8615.97286090972,10093.502175837832
2018-01-12 20:00:00,9132.448071311028,8373.354557192468,9885.524740180615
2018-01-12 20:30:00,8938.73420057853,8155.305111023096,9672.79608480283
2018-01-12 21:00:00,8746.396008668844,8024.309490246655,9467.638641680838
2018-01-12 21:30:00,8556.275143590234,7835.887207053547,9301.413130478139
2018-01-12 22:00:00,8366.296839862116,7645.856915606289,9071.825866447318
2018-01-12 22:30:00,8164.140276797312,7447.4385692226315,8906.612853808518
2018-01-12 23:00:00,7953.392008624648,7216.222499486684,8703.978072858708
2018-01-12 23:30:00,7730.586997940829,6961.073353253099,8465.23418575833
2018-01-13 00:00:00,7495.1151234580575,6743.632920182397,8235.968558522849
2018-01-13 00:30:00,7250.463626392544,6492.4067231460995,7974.975906946136
2018-01-13 01:00:00,7004.726191523329,6266.957497064514,7773.278671599395
2018-01-13 01:30:00,6770.20801065763,6040.827780328303,7536.559494376321
2018-01-13 02:00:00,6562.131041558506,5767.297152684931,7259.021904342705
2018-01-13 02:30:00,6396.625971435972,5670.274627315505,7195.318951026683
2018-01-13 03:00:00,6288.348292292287,5500.3749883946275,7039.200917474666
2018-01-13 03:30:00,6248.142493275142,5451.13819955601,7019.035214853369
2018-01-13 04:00:00,6281.1812587374225,5597.220880940988,7058.606296497151
2018-01-13 04:30:00,6385.924347721261,5633.387257623877,7099.748004261154
2018-01-13 05:00:00,6554.091515217682,5815.466514431267,7299.079263009578
2018-01-13 05:30:00,6771.656890464555,5974.677609348887,7515.135866092981
2018-01-13 06:00:00,7020.687410925595,6305.1813761571475,7741.393483965978
2018-01-13 06:30:00,7281.702504334109,6534.0282231639585,7988.261451444424
2018-01-13 07:00:00,7536.153829885989,6797.642151345528,8213.738658071867
2018-01-13 07:30:00,7768.624747549681,7035.247744887613,8589.013683172205
2018-01-13 08:00:00,7968.424145913602,7227.6079137572715,8656.711595111065
2018-01-13 08:30:00,8130.377953943377,7368.202488388972,8825.772172064148
2018-01-13 09:00:00,8254.77403097783,7525.753129617235,8985.692986367305
2018-01-13 09:30:00,8346.55985046511,7622.130080309324,9128.40360764525
2018-01-13 10:00:00,8414.000330976447,7681.52438019548,9124.659180732826
2018-01-13 10:30:00,8467.059008315358,7755.5278080257,9101.533587343576
2018-01-13 11:00:00,8515.766543826274,7759.834699319091,9217.01671930113
2018-01-13 11:30:00,8568.795821691789,7861.228112503928,9281.823033464609
2018-01-13 12:00:00,8632.39061772455,7864.477788273674,9386.304220966747
2018-01-13 12:30:00,8709.715895212856,7977.807340350602,9428.546056283314
2018-01-13 13:00:00,8800.630183531555,8074.537583140571,9533.089669114896
2018-01-13 13:30:00,8901.83502502056,8181.7601042200085,9677.994469461648
2018-01-13 14:00:00,9007.334999296789,8272.25001324176,9695.072076505327
2018-01-13 14:30:00,9109.138341429258,8356.200679121674,9902.848641717776
2018-01-13 15:00:00,9198.132150901254,8459.76170028588,9924.351304158385
2018-01-13 15:30:00,9265.067126704746,8541.247847957076,10040.163329605222
2018-01-13 16:00:00,9301.57832421767,8539.294619493066,9998.236537116543
2018-01-13 16:30:00,9301.15098644274,8496.064833874558,10076.207741055809
2018-01-13 17:00:00,9259.921222418707,8486.704143167446,9990.989618306474
2018-01-13 17:30:00,9177.19175158697,8490.355115449438,9909.729461121262
2018-01-13 18:00:00,9055.554891125123,8236.554750510106,9821.86892936115
2018-01-13 18:30:00,8900.555795827304,8133.784074528712,9645.416504320357
2018-01-13 19:00:00,8719.897963060772,7993.191375204248,9430.12350102207
2018-01-13 19:30:00,8522.279998877239,7796.108682563675,9249.768620600778
2018-01-13 20:00:00,8316.039387647925,7644.830822758684,9038.268333591843
2018-01-13 20:30:00,8107.8433863841265,7412.875163878376,8823.232920803637
2018-01-13 21:00:00,7901.6889264629635,7157.137499414711,8661.617983055692
2018-01-13 21:30:00,7698.4401392043055,6859.06484940042,8457.88983171511
2018-01-13 22:00:00,7496.043655688273,6756.580140540881,8228.631725200674
2018-01-13 22:30:00,7290.431756463364,6507.315553626012,8078.82688690187
2018-01-13 23:00:00,7076.977154178005,6332.516079890524,7810.869337894291
2018-01-13 23:30:00,6852.232545944267,6038.674668748378,7650.260894012895
2018-01-14 00:00:00,6615.604198432538,5860.197344404768,7289.354194794222
2018-01-14 00:30:00,6370.5943353803505,5641.254004386745,7101.667198302707
2018-01-14 01:00:00,6125.310162403614,5401.352401219241,6890.5721755026125
2018-01-14 01:30:00,5892.068877144123,5083.59804338678,6624.071642749364
2018-01-14 02:00:00,5686.10287803887,4942.766114645416,6373.733699157654
2018-01-14 02:30:00,5523.551680792731,4749.636733843166,6305.864761524752
2018-01-14 03:00:00,5419.0779503913345,4705.978167752828,6178.125981030195
2018-01-14 03:30:00,5383.531653374113,4635.551235960068,6108.183502933683
2018-01-14 04:00:00,5422.089219834621,4620.559182636468,6187.150480788698
2018-01-14 04:30:00,5533.212390598595,4805.877173606345,6254.361320641303
2018-01-14 05:00:00,5708.621110193534,4955.875234758863,6495.278559613069
2018-01-14 05:30:00,5934.28788112129,5206.510231075282,6679.813277749904
2018-01-14 06:00:00,6192.276177638026,5459.753505724089,6934.102581664527
2018-01-14 06:30:00,6463.10011260129,5708.624293120541,7207.185081343544
2018-01-14 07:00:00,6728.204167205534,5996.827614811318,7446.664295544105
2018-01-14 07:30:00,6972.162653594422,6225.958260003822,7713.795984162808
2018-01-14 08:00:00,7184.273540863707,6406.048752830549,7932.3872705432395
2018-01-14 08:30:00,7359.349968984866,6625.122489479279,8135.058020597594
2018-01-14 09:00:00,7497.665145936097,6792.841432458648,8210.244264197392
2018-01-14 09:30:00,7604.150043367069,6837.540241502287,8341.61342015146
2018-01-14 10:00:00,7687.051243822355,6946.487250369646,8406.458003313182
2018-01-14 10:30:00,7756.312133980881,7016.397227633931,8496.49647837738
2018-01-14 11:00:00,7821.941438731313,7057.156387177022,8507.148761730548
2018-01-14 11:30:00,7892.588348741407,7135.721133540567,8567.833342709799
2018-01-14 12:00:00,7974.471224169249,7206.578785832429,8704.3533323007
2018-01-14 12:30:00,8070.727929964175,7321.390569345231,8744.463640658812
2018-01-14 13:00:00,8181.188258276573,7423.543587481714,8896.739700629889
2018-01-14 13:30:00,8302.523423708084,7615.935977925551,9042.898148401462
2018-01-14 14:00:00,8428.706140052946,7689.0028799817255,9204.327197170009
2018-01-14 14:30:00,8551.71129514111,7821.205835227973,9319.419381177659
2018-01-14 15:00:00,8662.391220702202,7946.046667906896,9412.694164190478
2018-01-14 15:30:00,8751.460491997146,7972.317080658222,9472.31330161818
2018-01-14 16:00:00,8810.516753180022,8036.827879912882,9546.283243626407
2018-01-14 16:30:00,8833.006620710716,8127.758406066329,9611.545975458048
2018-01-14 17:00:00,8815.026437232442,8069.440830785528,9553.42058773317
2018-01-14 17:30:00,8755.838094866367,8018.973197546611,9440.322823049957
2018-01-14 18:00:00,8657.992104461162,7949.762864646764,9427.871022852494
2018-01-14 18:30:00,8526.990920447692,7765.727372350921,9226.373307245705
2018-01-14 19:00:00,8370.494533347937,7578.674927846926,9056.03547987935
2018-01-14 19:30:00,8197.157325932252,7477.168329175219,8984.589071621967
2018-01-14 20:00:00,8015.271935491599,7231.322867439822,8761.422048932447
2018-01-14 20:30:00,7831.460242443544,7136.642512196725,8568.593043873923
2018-01-14 21:00:00,7649.67336837047,6932.935045206739,8434.874360662254
2018-01-14 21:30:00,7470.729299694879,6757.887730542673,8224.660409931392
2018-01-14 22:00:00,7300.695187182154,6527.814674324288,8076.636337438107
2018-01-14 22:30:00,7127.289894339696,6401.167421917506,7922.228743410781
2018-01-14 23:00:00,6945.839583071813,6169.021136777865,7668.60143802336
2018-01-14 23:30:00,6752.8504672670015,6025.434067734259,7512.229137876274
2018-01-15 00:00:00,6547.682500103872,5836.685221203322,7326.743963008418
2018-01-15 00:30:00,6333.791863832356,5623.960947054255,7038.4955160057525
2018-01-15 01:00:00,6119.240096726924,5420.895834508474,6931.921401570882
2018-01-15 01:30:00,5916.299204888918,5232.597367149698,6678.705355537895
2018-01-15 02:00:00,5740.156972039253,5025.318887031428,6472.979038545491
2018-01-15 02:30:00,5606.908976027355,4892.599251884228,6402.40439163323
2018-01-15 03:00:00,5531.174719677983,4799.137955685531,6283.341962448878
2018-01-15 03:30:00,5523.7618804721515,4786.974212748368,6234.996754883006
2018-01-15 04:00:00,5589.805568213616,4897.859594758352,6285.778288171452
2018-01-15 04:30:00,5727.72726591468,4983.101761371811,6445.150706727635
2018-01-15 05:00:00,5929.207814321022,5179.080426392513,6684.8952302792995
2018-01-15 05:30:00,6180.181855270941,5416.260824039946,6884.823774222881
2018-01-15 06:00:00,6462.676331835977,5701.670510191228,7222.5222311404905
2018-01-15 06:30:00,6757.170238807591,6038.612375697538,7419.705272199577
2018-01-15 07:00:00,7045.074432787042,6254.808368261778,7793.751355041848
2018-01-15 07:30:00,7310.931171973998,6631.923005399213,8066.83864163564
2018-01-15 08:00:00,7544.0080157027305,6808.225555196255,8260.290365306213
2018-01-15 08:30:00,7739.08940834317,6976.37386960132,8448.051466600771
2018-01-15 09:00:00,7896.421642400847,7131.640047782061,8625.049277217257
2018-01-15 09:30:00,8020.910616172887,7321.077098497724,8757.883422153522
2018-01-15 10:00:00,8120.779738662596,7355.823831639352,8880.994219439146
2018-01-15 10:30:00,8205.951176285093,7475.748655076839,8918.302823109945
2018-01-15 11:00:00,8286.41443573579,7548.019991654331,9025.788008275995
2018-01-15 11:30:00,8370.801535853718,7610.935336456596,9074.904799450771
2018-01-15 12:00:00,8465.315750800732,7695.127972275874,9194.756538707832
2018-01-15 12:30:00,8573.081980061217,7862.379310594354,9328.83278316056
2018-01-15 13:00:00,8693.919200607164,7944.885335997304,9424.885228512549
2018-01-15 13:30:00,8824.489986754272,8072.25088808724,9577.340822069778
2018-01-15 14:00:00,8958.76060668122,8228.515746510722,9702.680892212671
2018-01-15 14:30:00,9088.70171183379,8371.06732230384,9822.179768218388
2018-01-15 15:00:00,9205.16361602278,8480.671534760704,9984.804038484323
2018-01-15 15:30:00,9298.861099443966,8628.48173203383,10054.791729372682
2018-01-15 16:00:00,9361.394233059094,8664.16218233758,10085.903007758836
2018-01-15 16:30:00,9386.214275792305,8663.956740700727,10126.593164789321
2018-01-15 17:00:00,9369.424417260569,8588.175938400971,10099.420146133874
2018-01-15 17:30:00,9310.295584594991,8582.29316121013,10028.95464710323
2018-01-15 18:00:00,9211.389490335137,8473.675152012082,9981.006455815987
2018-01-15 18:30:00,9078.2219307119,8399.888798151735,9830.405403802439
2018-01-15 19:00:00,8918.468346869566,8104.29040220381,9682.089797643668
2018-01-15 19:30:00,8740.800644819934,7999.3504286544185,9440.54452652116
2018-01-15 20:00:00,8553.531016631361,7791.13009585957,9293.309831514483
2018-01-15 20:30:00,8363.302883547525,7600.335480264464,9052.683120963127
2018-01-15 21:00:00,8174.090843978012,7403.485037503128,8929.253973750947
2018-01-15 21:30:00,7996.296386147356,7223.6446950535765,8729.965686249783
2018-01-15 22:00:00,7818.288797150333,7018.163779419292,8574.614498034498
2018-01-15 22:30:00,7635.982782699809,6922.742419606003,8408.7281623146
2018-01-15 23:00:00,7444.735139253424,6718.504180844806,8248.465060297913
2018-01-15 23:30:00,7241.08433843878,6577.854367827112,8013.221855613602
2018-01-16 00:00:00,7024.424140338403,6310.6722083411505,7734.90633034653
2018-01-16 00:30:00,6798.246006260913,6104.482594253215,7591.941003556715
2018-01-16 01:00:00,6570.648145454556,5851.2574465494945,7231.8991239079605
2018-01-16 01:30:00,6353.940543491127,5587.5050750100545,7039.20117459116
2018-01-16 02:00:00,6163.350186418958,5417.270285916223,6880.155896617427
2018-01-16 02:30:00,6015.012988952144,5213.3664234496055,6778.712949368511
2018-01-16 03:00:00,5923.589834593097,5190.148396721752,6643.413830627434
2018-01-16 03:30:00,5899.930733017216,5122.342575450299,6651.34334340327
2018-01-16 04:00:00,5949.2139833494675,5172.938875669551,6680.745955077012
2018-01-16 04:30:00,6069.905019429107,5321.160432121165,6765.67768300949
2018-01-16 05:00:00,6253.729297203527,5513.535354745403,6957.362153531416
2018-01-16 05:30:00,6486.666640207093,5724.475568636561,7204.675761408735
2018-01-16 06:00:00,6750.789641126155,6021.857154635141,7523.276152661605
2018-01-16 06:30:00,7026.62331275376,6308.928705007977,7771.838059050584
2018-01-16 07:00:00,7295.624799001692,6588.897897334799,8036.891763664125
2018-01-16 07:30:00,7542.382815158974,6864.901877057833,8262.148569024936
2018-01-16 08:00:00,7756.211448322894,7010.189582979679,8534.622453910757
2018-01-16 08:30:00,7931.941642738701,7167.419082100845,8712.331140579203
2018-01-16 09:00:00,8069.866065120016,7392.490843292653,8771.478285536621
2018-01-16 09:30:00,8174.9367654981415,7444.168111075183,8876.736461501543
2018-01-16 10:00:00,8255.422986647938,7502.3031822759285,9004.271151831626
2018-01-16 10:30:00,8321.29231676123,7578.341571922153,9025.087907271034
2018-01-16 11:00:00,8382.579180052608,7640.139296376394,9053.46637901874
2018-01-16 11:30:00,8447.9599183008,7729.367235973624,9212.49540586487
2018-01-16 12:00:00,8523.681445842145,7802.948454617584,9251.060183183072
2018-01-16 12:30:00,8612.91153379705,7966.439465818486,9310.746631083566
2018-01-16 13:00:00,8715.511179048119,7907.956000886432,9472.336324652431
2018-01-16 13:30:00,8828.18404369329,8048.058935277946,9628.89073591123
2018-01-16 14:00:00,8944.93647408244,8221.798188653902,9652.56417850708
2018-01-16 14:30:00,9057.778115913212,8302.300261816441,9765.225130893792
2018-01-16 15:00:00,9157.59712234031,8418.332127353304,9898.603399919815
2018-01-16 15:30:00,9235.144890428946,8486.326797754156,9970.597585386773
